// classname|model_path|scale_x|scale_y|scale_z|entity_type|box_xmin|box_ymin|box_zmin|box_xmax|box_ymax|box_zmax|noshadow|solidflag|walk_speed|run_speed|speed|lighting|blending|target_sequence|misc_value|no_mip|spawn_sequence|description|color_r|color_g|color_b

// Quake 2
obj_bottle1|models/objects/jars/bottle/tris.fm|1.0|1.0|1.0|general|-3.0|-3.0|-7.0|3.0|3.0|7.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Bottle|0.3|0.3|1.0
obj_broom|models/objects/broom/tris.fm|1.0|1.0|1.0|general|-2.0|-2.0|-25.0|2.0|2.0|25.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Broom|0.3|0.3|1.0
obj_bucket|models/objects/bucket/tris.fm|1.0|1.0|1.0|general|-8.0|-8.0|-9.0|8.0|8.0|10.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Bucket|0.3|0.3|1.0
obj_bush1|models/objects/plants/bush1/tris.fm|1.0|1.0|1.0|general|-34.0|-34.0|-19.0|34.0|34.0|19.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Bush|0.3|0.3|1.0
obj_bush2|models/objects/plants/bush2/tris.fm|1.0|1.0|1.0|general|-56.0|-56.0|-40.0|56.0|56.0|40.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Bush 2|0.3|0.3|1.0
obj_cactus|models/objects/plants/cactus/tris.fm|1.0|1.0|1.0|general|-18.0|-18.0|-44.0|18.0|18.0|44.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Cactus|0.3|0.3|1.0
obj_cactus3|models/objects/plants/cactus3/tris.fm|1.0|1.0|1.0|general|-14.0|-14.0|-32.0|18.0|18.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Cactus 3|0.3|0.3|1.0
obj_cactus4|models/objects/plants/cactus4/tris.fm|1.0|1.0|1.0|general|-11.0|-11.0|-11.0|11.0|11.0|11.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Cactus 4 (triggerable)|0.3|0.3|1.0
obj_cauldron|models/objects/pots/caldrn/tris.fm|1.0|1.0|1.0|general|-22.0|-22.0|-10.0|22.0|22.0|10.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Cauldron|0.3|0.3|1.0
obj_chair1|models/objects/chairs/chair1/tris.fm|1.0|1.0|1.0|general|-12.0|-8.0|-26.0|12.0|8.0|26.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Chair (wood)|0.3|0.3|1.0
obj_chair2|models/objects/chairs/chair2/tris.fm|1.0|1.0|1.0|general|-18.0|-29.0|-30.0|18.0|29.0|30.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Chair (wood, slanted)|0.3|0.3|1.0
obj_chair3|models/objects/chairs/chair3/tris.fm|1.0|1.0|1.0|general|-14.0|-21.0|-28.0|14.0|21.0|28.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Chair (stone)|0.3|0.3|1.0
obj_chest1|models/objects/chests/chest1/tris.fm|1.0|1.0|1.0|general|-10.0|-18.0|-19.0|10.0|18.0|19.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Chest (opens when triggered)|0.3|0.3|1.0
obj_chest2|models/objects/chests/chest2/tris.fm|1.0|1.0|1.0|general|-14.0|-17.0|-9.0|14.0|17.0|9.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Chest (mines)|0.3|0.3|1.0
obj_chest3|models/objects/chests/chest3/tris.fm|1.0|1.0|1.0|general|-10.0|-17.0|-6.0|10.0|17.0|6.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Chest (mines, closed)|0.3|0.3|1.0
obj_choppeddude|models/objects/torture/guy2/tris.fm|1.0|1.0|1.0|general|-15.0|-40.0|-8.0|15.0|40.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Lying chopped corpse|0.3|0.3|1.0
obj_claybowl|models/objects/pots/claybowl/tris.fm|1.0|1.0|1.0|general|-6.0|-6.0|-2.0|6.0|6.0|2.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Clay bowl|0.3|0.3|1.0
obj_clayjar|models/objects/pots/clayjar/tris.fm|1.0|1.0|1.0|general|-15.0|-15.0|-24.0|15.0|15.0|24.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Clay jar|0.3|0.3|1.0
obj_cocoon|models/objects/eggs/cocoon/tris.fm|1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Hanging cocoon|0.3|0.3|1.0
obj_cocoonopen|models/objects/eggs/cocoon/tris.fm|1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Hanging cocoon|0.3|0.3|1.0
obj_cog1|models/objects/cogs/cog1/tris.fm|1.0|1.0|1.0|general|-8.0|-4.0|0.0|8.0|4.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Cog (triggerable)|0.3|0.3|1.0
obj_corpse1|models/monsters/plaguelf/tris.fm|1.0|1.0|1.0|general|-30.0|-12.0|0.0|30.0|12.0|5.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Plague Elf corpse|0.3|0.3|1.0
obj_corpse2|models/monsters/plaguelf/tris.fm|1.0|1.0|1.0|general|-30.0|-12.0|0.0|30.0|12.0|5.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Plague Elf corpse (alternate skin)|0.3|0.3|1.0
obj_corpse_ogle|models/monsters/ogle/tris.fm|1.0|1.0|1.0|general|-30|-12|-2|30|12|2|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||1|.5|0
obj_corpse_ssithra|models/monsters/ssithra/tris.fm|1.0|1.0|1.0|general|-30.0|-12.0|0.0|30.0|12.0|5.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Plague Ssithra corpse|0.3|0.3|1.0
obj_dying_elf|models/monsters/plaguelf/tris.fm|1.0|1.0|1.0|general|-30.0|-12.0|0.0|30.0|12.0|5.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Dying elf|0.3|0.3|1.0
obj_eggpan|models/objects/pots/eggpan/tris.fm|1.0|1.0|1.0|general|-4.0|-10.0|-1.0|4.0|10.0|1.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Flat pan|0.3|0.3|1.0
obj_eyeball_jar|models/objects/labs/container2/tris.fm|1.0|1.0|1.0|general|-13.0|-13.0|-18.0|13.0|13.0|18.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Jar of joy|0.3|0.3|1.0
obj_firepot|models/objects/pots/firepot/tris.fm|1.0|1.0|1.0|general|-18.0|-18.0|-12.0|18.0|18.0|12.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Firepot|0.3|0.3|1.0
obj_fishhead1|models/objects/fishheads/fishhead1/tris.fm|1.0|1.0|1.0|general|0.0|-76.0|-86.0|136.0|76.0|86.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Fish head fountain|0.3|0.3|1.0
obj_fishhead2|models/objects/fishheads/fishhead2/tris.fm|1.0|1.0|1.0|general|0.0|-110.0|-118.0|136.0|110.0|118.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Fish head fountain 2|0.3|0.3|1.0
obj_fishtrap|models/objects/fishtrap/tris.fm|1.0|1.0|1.0|general|-14.0|-28.0|-13.0|14.0|28.0|13.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Fish trap|0.3|0.3|1.0
obj_flagonpole|models/objects/flags/onpole/tris.fm|1.0|1.0|1.0|general|-8.0|-8.0|0.0|8.0|8.0|60.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Flag on pole|0.3|0.3|1.0
obj_floor_candelabrum|models/objects/lights/candelabrum/tris.fm|1.0|1.0|1.0|general|-8.0|-8.0|-35.0|8.0|8.0|35.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Floor candelbrum. Does not emit light|0.3|0.3|1.0
obj_fountain_fish|models/objects/fountainfish/tris.fm|1.0|1.0|1.0|general|-52.0|-34.0|-48.0|52.0|34.0|48.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Two-headed fish fountain. Water FX not included|0.3|0.3|1.0
obj_frypan|models/objects/pots/frypan/tris.fm|1.0|1.0|1.0|general|-1.0|-3.0|-10.0|1.0|3.0|10.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Hanging pan|0.3|0.3|1.0
obj_gascan|models/objects/barrel/gascan/tris.fm|1.0|1.0|1.0|general|-8.0|-9.0|-13.0|8.0|9.0|13.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Gas can|0.3|0.3|1.0
obj_gorgonbones|models/objects/bones/gorgon/tris.fm|1.0|1.0|1.0|general|-18.0|-38.0|-9.0|18.0|38.0|1.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Gorgon bones|0.3|0.3|1.0
obj_grass|models/objects/plants/grass/tris.fm|1.0|1.0|1.0|general|-8.0|-8.0|-10.0|8.0|8.0|10.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Grass clump|0.3|0.3|1.0
obj_hangingdude|models/objects/torture/guy1/tris.fm|1.0|1.0|1.0|general|-3.0|-20.0|-55.0|3.0|20.0|55.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Hanging dude|0.3|0.3|1.0
obj_hanging_ogle|models/objects/torture/plaque2/tris.fm|1.0|1.0|1.0|general|-8.0|-16.0|-34.0|8.0|16.0|34.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Hanging Ogle|0.3|0.3|1.0
obj_hivepriestessssymbol||1.0|1.0|1.0|general|-4.0|-4.0|-13.0|4.0|4.0|13.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Hive Priestess symbol (triggered)|0.3|0.3|1.0
obj_jawbone|models/objects/bones/jaws/tris.fm|1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Fish jawbone|0.3|0.3|1.0
obj_jug1|models/objects/jars/jug/tris.fm|1.0|1.0|1.0|general|-6.0|-6.0|-6.0|6.0|6.0|6.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Jug|0.3|0.3|1.0
obj_kettle|models/objects/pots/kettle/tris.fm|1.0|1.0|1.0|general|-8.0|-8.0|0.0|8.0|8.0|10.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Kettle|0.3|0.3|1.0
obj_lab_parts_container|models/objects/labs/container1/tris.fm|1.0|1.0|1.0|general|-8.0|-8.0|-11.0|8.0|8.0|11.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Body parts container|0.3|0.3|1.0
obj_lab_tray|models/objects/labs/tray/tris.fm|1.0|1.0|1.0|general|-8.0|-8.0|-5.0|8.0|8.0|5.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Tray with heart and tools|0.3|0.3|1.0
obj_larva|models/objects/eggs/larva/tris.fm|1.0|1.0|1.0|general|-8.0|-8.0|-2.0|8.0|8.0|2.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Squirming larva|0.3|0.3|1.0
obj_larvabrokenegg|models/objects/eggs/brokenegg/tris.fm|1.0|1.0|1.0|general|-6.0|-7.0|-5.0|6.0|7.0|5.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Hive egg|0.3|0.3|1.0
obj_larvaegg|models/objects/eggs/eggs/tris.fm|1.0|1.0|1.0|general|-6.0|-14.0|-6.0|6.0|14.0|6.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Hive egg|0.3|0.3|1.0
obj_lever1|models/objects/levers/lever1/tris.fm|1.0|1.0|1.0|general|-6.0|-14.0|-17.0|6.0|14.0|17.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Floor lever|0.3|0.3|1.0
obj_lever2|models/objects/levers/lever2/tris.fm|1.0|1.0|1.0|general|-14.0|-14.0|-9.0|14.0|14.0|9.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Wooden wheel lever|0.3|0.3|1.0
obj_lever3|models/objects/levers/lever3/tris.fm|1.0|1.0|1.0|general|-4.0|-6.0|-16.0|4.0|6.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Wall lever|0.3|0.3|1.0
obj_metalchunk1|models/objects/pipes/metalchunks/tris.fm|1.0|1.0|1.0|general|-10.0|-26.0|-4.0|10.0|26.0|4.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Metal chunk|0.3|0.3|1.0
obj_metalchunk2|models/objects/pipes/metalchunks/tris.fm|1.0|1.0|1.0|general|-10.0|-26.0|-4.0|10.0|26.0|4.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Metal chunk|0.3|0.3|1.0
obj_metalchunk3|models/objects/pipes/metalchunks/tris.fm|1.0|1.0|1.0|general|-10.0|-26.0|-4.0|10.0|26.0|4.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Metal chunk|0.3|0.3|1.0
obj_minecart|models/objects/carts/mine/tris.fm|1.0|1.0|1.0|general|-18.0|-29.0|-20.0|18.0|29.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Full minecart|0.3|0.3|1.0
obj_minecart2|models/objects/carts/mine/tris.fm|1.0|1.0|1.0|general|-18.0|-29.0|-20.0|18.0|29.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Empty minecart|0.3|0.3|1.0
obj_minecart3|models/objects/carts/mine/tris.fm|1.0|1.0|1.0|general|-18.0|-29.0|-20.0|18.0|29.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Busted minecart|0.3|0.3|1.0
obj_morcalavin_barrier||1.0|1.0|1.0|general|0.0|0.0|0.0|0.0|0.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Morcalavin's barrier. Invisible & non-blocking until used.|1|.5|0
obj_moss1|models/objects/moss/tris.fm|1.0|1.0|1.0|general|-4.0|-10.0|-40.0|4.0|10.0|40.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Moss 1|0.3|0.3|1.0
obj_moss2|models/objects/moss/tris.fm|1.0|1.0|1.0|general|-4.0|-10.0|-40.0|4.0|10.0|40.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Moss 2|0.3|0.3|1.0
obj_moss3|models/objects/moss/tris.fm|1.0|1.0|1.0|general|-4.0|-10.0|-40.0|4.0|10.0|40.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Moss 3|0.3|0.3|1.0
obj_moss4|models/objects/moss/tris.fm|1.0|1.0|1.0|general|-4.0|-10.0|-40.0|4.0|10.0|40.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Moss 4|0.3|0.3|1.0
obj_moss5|models/objects/moss/tris.fm|1.0|1.0|1.0|general|-4.0|-10.0|-40.0|4.0|10.0|40.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Moss 5|0.3|0.3|1.0
obj_nest|models/objects/nest/tris.fm|1.0|1.0|1.0|general|-25.0|-25.0|-4.0|25.0|25.0|4.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Nest|0.3|0.3|1.0
obj_pick|models/objects/tools/pick/tris.fm|1.0|1.0|1.0|general|-12.0|-13.0|-2.0|12.0|13.0|2.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Pick|0.3|0.3|1.0
obj_pipe1|models/objects/pipes/pipe1/tris.fm|1.0|1.0|1.0|general|-11.0|-24.0|-7.0|11.0|24.0|7.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Pipe (90* turn)|0.3|0.3|1.0
obj_pipe2|models/objects/pipes/pipe2/tris.fm|1.0|1.0|1.0|general|-6.0|-25.0|-4.0|6.0|25.0|4.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Pipe (straight)|0.3|0.3|1.0
obj_pipewheel|models/objects/pipes/pipewheel/tris.fm|1.0|1.0|1.0|general|-14.0|-14.0|-12.0|14.0|14.0|12.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Pipe shutoff valve|0.3|0.3|1.0
obj_plant1|models/objects/plants/plant1/tris.fm|1.0|1.0|1.0|general|-8.0|-8.0|-24.0|8.0|8.0|24.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Plant|0.3|0.3|1.0
obj_plant2|models/objects/plants/plant2/tris.fm|1.0|1.0|1.0|general|-20.0|-20.0|-10.0|20.0|20.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Plant|0.3|0.3|1.0
obj_plant3|models/objects/plants/plant3/tris.fm|1.0|1.0|1.0|general|-8.0|-8.0|-12.0|8.0|8.0|12.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Plant|0.3|0.3|1.0
obj_pot1|models/objects/pots/pot/tris.fm|1.0|1.0|1.0|general|-3.0|-8.0|-8.0|3.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Hanging cooking pot|0.3|0.3|1.0
obj_pot2|models/objects/pots/pot2/tris.fm|1.0|1.0|1.0|general|-7.0|-7.0|-3.0|7.0|7.0|3.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Flat cooking pot|0.3|0.3|1.0
obj_pottedplant|models/objects/pots/plant/tris.fm|1.0|1.0|1.0|general|-20.0|-20.0|-30.0|20.0|20.0|30.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Potted plant|0.3|0.3|1.0
obj_pushcart|models/objects/carts/pushcart/tris.fm|1.0|1.0|1.0|general|-13.0|-16.0|-41.0|13.0|16.0|41.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Push cart|0.3|0.3|1.0
obj_queenchair|models/objects/chairs/smallchair/tris.fm|1.0|1.0|1.0|general|-30.0|-28.0|-31.0|30.0|28.0|31.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Hive queen chair|0.3|0.3|1.0
obj_queenthrone|models/objects/chairs/queen/tris.fm|1.0|1.0|1.0|general|-40.0|-56.0|-49.0|40.0|56.0|49.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Hive queen throne|0.3|0.3|1.0
obj_ring_plaque2|models/objects/torture/plaque2/tris.fm|1.0|1.0|1.0|general|-2.0|-24.0|-20.0|2.0|24.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Rings mounted on wall plate|0.3|0.3|1.0
obj_rocks1|models/objects/rocks/rock1/tris.fm|1.0|1.0|1.0|general|-12.0|-13.0|-4.0|12.0|13.0|4.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Rock cluster|0.3|0.3|1.0
obj_rocks2|models/objects/rocks/rock2/tris.fm|1.0|1.0|1.0|general|-9.0|-30.0|-4.0|9.0|30.0|4.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Big rock|0.3|0.3|1.0
obj_rope||1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Climbable rope. Requires origin brush (brush with ORIGIN content flag)|0.3|0.3|1.0
obj_ropechain|models/objects/rope/tris.fm|1.0|1.0|1.0|general|-20.0|-20.0|-14.0|20.0|20.0|14.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Rope chain|0.3|0.3|1.0
obj_scroll|models/objects/scroll/tris.fm|1.0|1.0|1.0|general|-2.0|-18.0|-3.0|2.0|18.0|3.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Scroll|0.3|0.3|1.0
obj_seasonglobe|models/objects/globe/globebottom/tris.fm|1.0|1.0|1.0|general|-80.0|-80.0|0.0|80.0|80.0|100.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Globe (triggerable)|0.3|0.3|1.0
obj_shovel|models/objects/shovel/tris.fm|1.0|1.0|1.0|general|-8.0|-8.0|-20.0|8.0|8.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Shovel|0.3|0.3|1.0
obj_shrine|models/objects/shrine/tris.fm|1.0|1.0|1.0|general|-26.0|-38.0|-38.0|26.0|38.0|38.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Shrine model. Target with a matching shrine_(style) trigger brush.|0.3|0.3|1.0
obj_sign1|models/objects/signs/sign1/tris.fm|1.0|1.0|1.0|general|-29.0|-4.0|-16.0|29.0|4.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Sign 1|0.3|0.3|1.0
obj_sign4|models/objects/signs/sign4/tris.fm|1.0|1.0|1.0|general|-8.0|-18.0|-29.0|8.0|18.0|29.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Sign 4|0.3|0.3|1.0
obj_skullpole|models/objects/flags/totempole/tris.fm|1.0|1.0|1.0|general|-10.0|-10.0|-47.0|10.0|10.0|47.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Skull pole|0.3|0.3|1.0
obj_spellbook|models/objects/spellbook/book/tris.fm|1.0|1.0|1.0|general|-14.0|-14.0|-35.0|14.0|14.0|40.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Spell book that closes when triggered|0.3|0.3|1.0
obj_stalactite1|models/objects/stalactite/stalact1/tris.fm|1.0|1.0|1.0|general|-24.0|-24.0|-99.0|24.0|24.0|99.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Stalagtite|0.3|0.3|1.0
obj_stalactite2|models/objects/stalactite/stalact2/tris.fm|1.0|1.0|1.0|general|-60.0|-60.0|-64.0|60.0|60.0|64.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Stalagtite|0.3|0.3|1.0
obj_stalactite3|models/objects/stalactite/stalact3/tris.fm|1.0|1.0|1.0|general|-23.0|-23.0|-98.0|23.0|23.0|98.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Stalagtite|0.3|0.3|1.0
obj_stalagmite1|models/objects/stalagmite/smite1/tris.fm|1.0|1.0|1.0|general|-32.0|-32.0|-200.0|32.0|32.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Stalagmite|0.3|0.3|1.0
obj_stalagmite2|models/objects/stalagmite/smite2/tris.fm|1.0|1.0|1.0|general|-32.0|-32.0|-128.0|32.0|32.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Stalagmite|0.3|0.3|1.0
obj_stalagmite3|models/objects/stalagmite/smite3/tris.fm|1.0|1.0|1.0|general|-32.0|-32.0|-200.0|32.0|32.0|0.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Stalagmite|0.3|0.3|1.0
obj_statue_boulderfish|models/objects/statue/boulderfish/tris.fm|1.0|1.0|1.0|general|-26.0|-16.0|-27.0|26.0|16.0|27.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Fish statue|0.3|0.3|1.0
obj_statue_corvus|models/objects/statue/corvus/tris.fm|1.0|1.0|1.0|general|-16.0|-16.0|0.0|16.0|16.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Corvus statue|0.3|0.3|1.0
obj_statue_dolphin1|models/objects/statue/dolphin/tris.fm|1.0|1.0|1.0|general|-68.0|-22.0|-30.0|68.0|22.0|30.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Dolphin statue on all fours|0.3|0.3|1.0
obj_statue_dolphin2|models/objects/statue/dolphin/tris.fm|1.0|1.0|1.0|general|-17.0|-20.0|-70.0|17.0|20.0|70.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Dolphin statue on wall turned right|0.3|0.3|1.0
obj_statue_dolphin3|models/objects/statue/dolphin/tris.fm|1.0|1.0|1.0|general|-17.0|-20.0|-70.0|17.0|20.0|70.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Dolphin statue on wall turned left|0.3|0.3|1.0
obj_statue_dolphin4|models/objects/statue/dolphin/tris.fm|1.0|1.0|1.0|general|-63.0|-22.0|-37.0|63.0|22.0|37.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Dolphin statue on two legs|0.3|0.3|1.0
obj_statue_dragon|models/objects/statue/dragon/tris.fm|1.0|1.0|1.0|general|-53.0|-33.0|-72.0|53.0|33.0|72.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Dragon statue|0.3|0.3|1.0
obj_statue_dragonhead|models/objects/statue/dragonhead/tris.fm|1.0|1.0|1.0|general|-76.0|-28.0|-46.0|76.0|28.0|46.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Dragon head statue|0.3|0.3|1.0
obj_statue_duckbill1|models/objects/statue/duckbill/tris.fm|1.0|1.0|1.0|general|-63.0|-22.0|-37.0|63.0|22.0|37.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||0.3|0.3|1.0
obj_statue_duckbill2|models/objects/statue/duckbill/tris.fm|1.0|1.0|1.0|general|-67.0|-24.0|-50.0|67.0|24.0|50.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||0.3|0.3|1.0
obj_statue_guardian|models/objects/statue/guardian/tris.fm|1.0|1.0|1.0|general|-100.0|-64.0|0.0|64.0|64.0|128.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Guardian statue|0.3|0.3|1.0
obj_statue_saraphbust|models/objects/statue/saraphbust/tris.fm|1.0|1.0|1.0|general|-10.0|-20.0|-24.0|10.0|20.0|24.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Seraph bust|0.3|0.3|1.0
obj_statue_sariph|models/objects/statue/sariph/tris.fm|1.0|1.0|1.0|general|-13.0|-16.0|-41.0|13.0|16.0|41.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Seraph statue|0.3|0.3|1.0
obj_statue_sithraguard|models/objects/statue/sithraguard/tris.fm|1.0|1.0|1.0|general|-22.0|-20.0|-57.0|22.0|20.0|57.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A statue of a sithra guard with spear extended.  When used he gains a shield and pulls his arm back. Used with: item_puzzle_shield|0.3|0.3|1.0
obj_statue_tchecktrik_bust|models/items/puzzles/tchecktrikbust/tris.fm|1.0|1.0|1.0|general|-8.0|-12.0|-15.0|8.0|12.0|15.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A bust of a tchecktrik.  When used a necklace appears around it's neck.|0.3|0.3|1.0
obj_statue_techeckrikleft|models/objects/statue/tcheckrik/tris.fm|1.0|1.0|1.0|general|-26.0|-40.0|-50.0|26.0|40.0|50.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Tcheckrik statue left (triggerable)|0.3|0.3|1.0
obj_statue_techeckrikright|models/objects/statue/tcheckrik/tris.fm|1.0|1.0|1.0|general|-26.0|-40.0|-50.0|26.0|40.0|50.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Tcheckrik statue right (triggerable)|0.3|0.3|1.0
obj_statue_techeckriktomb|models/objects/statue/tomb/tris.fm|1.0|1.0|1.0|general|-41.0|-11.0|-14.0|41.0|11.0|14.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Tchekrik laying down (triggerable)|0.3|0.3|1.0
obj_stein|models/objects/stein/tris.fm|1.0|1.0|1.0|general|-2.0|-2.0|-3.0|2.0|2.0|3.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Stein|0.3|0.3|1.0
